Id,Name,City,Country,Latitude,Longitude
CDG,Charles De Gaulle,Paris,France,49.012779,2.55
ORY,Orly,Paris,France,48.725278,2.359444
LGA,La Guardia,New York,United States,40.777245,-73.872608
JFK,John F Kennedy Intl,New York,United States,40.639751,-73.778925
LHR,Heathrow,London,United Kingdom,51.4775,-0.461389
GKA,Goroka,Goroka,Papua New Guinea,-6.081689,145.391881
MAG,Madang,Madang,Papua New Guinea,-5.207083,145.7887
HGU,Mount Hagen,Mount Hagen,Papua New Guinea,-5.826789,144.295861
LAE,Nadzab,Nadzab,Papua New Guinea,-6.569828,146.726242
POM,Port Moresby Jacksons Intl,Port Moresby,Papua New Guinea,-9.443383,147.22005
WWK,Wewak Intl,Wewak,Papua New Guinea,-3.583828,143.669186
UAK,Narsarsuaq,Narssarssuaq,Greenland,61.160517,-45.425978
GOH,Nuuk,Godthaab,Greenland,64.190922,-51.678064
SFJ,Sondre Stromfjord,Sondrestrom,Greenland,67.016969,-50.689325
THU,Thule Air Base,Thule,Greenland,76.531203,-68.703161
AEY,Akureyri,Akureyri,Iceland,65.659994,-18.072703
EGS,Egilsstadir,Egilsstadir,Iceland,65.283333,-14.401389
IFJ,Isafjordur,Isafjordur,Iceland,66.058056,-23.135278
KEF,Keflavik International Airport,Keflavik,Iceland,63.985,-22.605556
RKV,Reykjavik,Reykjavik,Iceland,64.13,-21.940556
YAM,Sault Ste Marie,Sault Sainte Marie,Canada,46.485001,-84.509445
YBC,Baie Comeau,Baie Comeau,Canada,49.1325,-68.204444
YBG,Bagotville,Bagotville,Canada,48.330555,-70.996391
YBK,Baker Lake,Baker Lake,Canada,64.298889,-96.077778
YBL,Campbell River,Campbell River,Canada,49.950832,-125.270833
YBR,Brandon Muni,Brandon,Canada,49.91,-99.951944
YCB,Cambridge Bay,Cambridge Bay,Canada,69.108055,-105.138333
YCD,Nanaimo,Nanaimo,Canada,49.052333,-123.870167
YCG,Castlegar,Castlegar,Canada,49.296389,-117.6325
YCO,Kugluktuk,Coppermine,Canada,67.816667,-115.143889
YCY,Clyde River,Clyde River,Canada,70.486111,-68.516667
YZS,Fairmont Hot Springs,Coral Harbour,Canada,64.193333,-83.359444
YDF,Deer Lake,Deer Lake,Canada,49.210833,-57.391388
YEG,Edmonton Intl,Edmonton,Canada,53.309723,-113.579722
YEK,Arviat,Eskimo Point,Canada,61.094166,-94.070833
YEV,Inuvik Mike Zubko,Inuvik,Canada,68.304167,-133.482778
YFB,Iqaluit,Iqaluit,Canada,63.75639,-68.555832
YFC,Fredericton,Fredericton,Canada,45.868889,-66.537222
YFO,Flin Flon,Flin Flon,Canada,54.678055,-101.681667
YFS,Fort Simpson,Fort Simpson,Canada,61.760153,-121.236525
YGK,Kingston,Kingston,Canada,44.225277,-76.596944
YGP,Gaspe,Gaspe,Canada,48.775278,-64.478611
YGR,Iles De La Madeleine,Iles De La Madeleine,Canada,47.424721,-61.778056
YHD,Dryden Rgnl,Dryden,Canada,49.831667,-92.744167
YHI,Ulukhaktok Holman,Holman Island,Canada,70.762778,-117.806111
YHK,Gjoa Haven,Gjoa Haven,Canada,68.635556,-95.849722
YHM,Hamilton,Hamilton,Canada,43.173611,-79.935
YHY,Hay River,Hay River,Canada,60.839722,-115.782778
YHZ,Halifax Intl,Halifax,Canada,44.880833,-63.50861
YIO,Pond Inlet,Pond Inlet,Canada,72.683334,-77.966667
YKA,Kamloops,Kamloops,Canada,50.702222,-120.444444
YKF,Waterloo,Waterloo,Canada,43.460833,-80.378611
YLW,Kelowna,Kelowna,Canada,49.956112,-119.377778
YMM,Fort Mcmurray,Fort Mcmurray,Canada,56.653333,-111.221944
YNA,Natashquan,Natashquan,Canada,50.19,-61.789167
YOW,Ottawa Macdonald Cartier Intl,Ottawa,Canada,45.3225,-75.669167
YPN,Port Menier,Port Menier,Canada,49.836389,-64.288611
YPR,Prince Rupert,Prince Pupert,Canada,54.28611,-130.444722
YPY,Fort Chipewyan,Fort Chipewyan,Canada,58.767223,-111.117222
YQB,Quebec Jean Lesage Intl,Quebec,Canada,46.791111,-71.393333
YQF,Red Deer Regional,Red Deer Industrial,Canada,52.182222,-113.894444
YQG,Windsor,Windsor,Canada,42.275556,-82.955556
YQK,Kenora,Kenora,Canada,49.788334,-94.363056
YQL,Lethbridge,Lethbridge,Canada,49.630278,-112.799722
YQM,Greater Moncton Intl,Moncton,Canada,46.112221,-64.678611
YQQ,Comox,Comox,Canada,49.710833,-124.886667
YQR,Regina Intl,Regina,Canada,50.431944,-104.665833
YQT,Thunder Bay,Thunder Bay,Canada,48.371944,-89.323889
YQU,Grande Prairie,Grande Prairie,Canada,55.179722,-118.885
YQX,Gander Intl,Gander,Canada,48.936944,-54.568056
YQY,Sydney,Sydney,Canada,46.161388,-60.047779
YQZ,Quesnel,Quesnel,Canada,53.026112,-122.510278
YRB,Resolute Bay,Resolute,Canada,74.716944,-94.969444
YRT,Rankin Inlet,Rankin Inlet,Canada,62.81139,-92.115833
YSB,Sudbury,Sudbury,Canada,46.625,-80.798889
YSJ,Saint John,St. John,Canada,45.316111,-65.890278
YSM,Fort Smith,Fort Smith,Canada,60.020278,-111.961944
YTE,Cape Dorset,Cape Dorset,Canada,64.23,-76.526667
YTH,Thompson,Thompson,Canada,55.801111,-97.864166
YTS,Timmins,Timmins,Canada,48.569721,-81.376667
YTZ,City Centre,Toronto,Canada,43.627499,-79.396167
YUL,Pierre Elliott Trudeau Intl,Montreal,Canada,45.470556,-73.740833
YUT,Repulse Bay,Repulse Bay,Canada,66.521389,-86.224722
YUX,Hall Beach,Hall Beach,Canada,68.776111,-81.243611
YUY,Rouyn Noranda,Rouyn,Canada,48.206111,-78.835556
YVM,Qikiqtarjuaq,Broughton Island,Canada,67.545833,-64.031389
YVO,Val D Or,Val D'or,Canada,48.053333,-77.782778
YVP,Kuujjuaq,Quujjuaq,Canada,58.096111,-68.426944
YVQ,Norman Wells,Norman Wells,Canada,65.281617,-126.798219
YVR,Vancouver Intl,Vancouver,Canada,49.193889,-123.184444
YWG,Winnipeg Intl,Winnipeg,Canada,49.910036,-97.239886
YWK,Wabush,Wabush,Canada,52.921944,-66.864444
YWL,Williams Lake,Williams Lake,Canada,52.183056,-122.054167
YXC,Canadian Rockies Intl,Cranbrook,Canada,49.612222,-115.781944
YXE,Saskatoon J G Diefenbaker Intl,Saskatoon,Canada,52.170834,-106.699722
YXH,Medicine Hat,Medicine Hat,Canada,50.01889,-110.720833
YXJ,Fort St John,Fort Saint John,Canada,56.238056,-120.740278
YXL,Sioux Lookout,Sioux Lookout,Canada,50.113889,-91.905278
YXP,Pangnirtung,Pangnirtung,Canada,66.145,-65.713611
YXS,Prince George,Prince George,Canada,53.889444,-122.678889
YXT,Terrace,Terrace,Canada,54.468508,-128.576219
YXU,London,London,Canada,43.033056,-81.151111
YXX,Abbotsford,Abbotsford,Canada,49.025278,-122.360556
YXY,Whitehorse Intl,Whitehorse,Canada,60.709553,-135.067269
YYB,North Bay,North Bay,Canada,46.363611,-79.422778
YYC,Calgary Intl,Calgary,Canada,51.113888,-114.020278
YYD,Smithers,Smithers,Canada,54.824722,-127.182778
YYF,Penticton,Penticton,Canada,49.463056,-119.602222
YYG,Charlottetown,Charlottetown,Canada,46.290001,-63.121111
YYH,Taloyoak,Spence Bay,Canada,69.546667,-93.576667
YYJ,Victoria Intl,Victoria,Canada,48.646944,-123.425833
YYQ,Churchill,Churchill,Canada,58.739167,-94.065
YYR,Goose Bay,Goose Bay,Canada,53.319168,-60.425833
YYT,St Johns Intl,St. John's,Canada,47.61861,-52.751945
YYU,Kapuskasing,Kapuskasing,Canada,49.413889,-82.4675
YYY,Mont Joli,Mont Joli,Canada,48.608612,-68.208056
YYZ,Lester B Pearson Intl,Toronto,Canada,43.677223,-79.630556
YZF,Yellowknife,Yellowknife,Canada,62.462778,-114.440278
YZP,Sandspit,Sandspit,Canada,53.254333,-131.813833
YZR,Chris Hadfield,Sarnia,Canada,42.999444,-82.308889
YZT,Port Hardy,Port Hardy,Canada,50.680556,-127.366667
YZV,Sept Iles,Sept-iles,Canada,50.223333,-66.265556
BJA,Soummam,Bejaja,Algeria,36.711997,5.069922
ALG,Houari Boumediene,Algier,Algeria,36.691014,3.215408
DJG,Tiska,Djanet,Algeria,24.292767,9.452444
TMR,Tamanrasset,Tamanrasset,Algeria,22.811461,5.451075
AAE,Annaba,Annaba,Algeria,36.822225,7.809167
CZL,Mohamed Boudiaf Intl,Constantine,Algeria,36.276028,6.620386
TEE,Cheikh Larbi Tebessi,Tebessa,Algeria,35.431611,8.120717
HRM,Hassi R Mel,Tilrempt,Algeria,32.930431,3.311542
TID,Bou Chekif,Tiaret,Algeria,35.341136,1.463147
TLM,Zenata,Tlemcen,Algeria,35.016667,-1.45
ORN,Es Senia,Oran,Algeria,35.623858,-0.621183
MUW,Ghriss,Ghriss,Algeria,35.207725,0.147142
AZR,Touat Cheikh Sidi Mohamed Belkebir,Adrar,Algeria,27.837589,-0.186414
BSK,Biskra,Biskra,Algeria,34.793289,5.738231
ELG,El Golea,El Golea,Algeria,30.571294,2.859586
GHA,Noumerat,Ghardaia,Algeria,32.384106,3.794114
HME,Oued Irara,Hassi Messaoud,Algeria,31.672972,6.140444
INZ,In Salah,In Salah,Algeria,27.251022,2.512017
TGR,Sidi Mahdi,Touggourt,Algeria,33.067803,6.088672
OGX,Ouargla,Ouargla,Algeria,31.917223,5.412778
IAM,In Amenas,Zarzaitine,Algeria,28.05155,9.642911
COO,Cadjehoun,Cotonou,Benin,6.357228,2.384353
OUA,Ouagadougou,Ouagadougou,Burkina Faso,12.353194,-1.512417
BOY,Bobo Dioulasso,Bobo-dioulasso,Burkina Faso,11.160056,-4.330969
ACC,Kotoka Intl,Accra,Ghana,5.605186,-0.166786
TML,Tamale,Tamale,Ghana,9.557192,-0.863214
ABJ,Abidjan Felix Houphouet Boigny Intl,Abidjan,Cote d'Ivoire,5.261386,-3.926294
ABV,Nnamdi Azikiwe Intl,Abuja,Nigeria,9.006792,7.263172
ENU,Enugu,Enugu,Nigeria,6.474272,7.561961
KAN,Mallam Aminu Intl,Kano,Nigeria,12.047589,8.524622
LOS,Murtala Muhammed,Lagos,Nigeria,6.577369,3.321156
PHC,Port Harcourt Intl,Port Hartcourt,Nigeria,5.015494,6.949594
NIM,Diori Hamani,Niamey,Niger,13.481547,2.183614
MIR,Habib Bourguiba Intl,Monastir,Tunisia,35.758056,10.754722
TUN,Carthage,Tunis,Tunisia,36.851033,10.227217
GAF,Gafsa,Gafsa,Tunisia,34.422022,8.822503
GAE,Gabes,Gabes,Tunisia,33.876919,10.103333
DJE,Zarzis,Djerba,Tunisia,33.875031,10.775461
SFA,Thyna,Sfax,Tunisia,34.717953,10.690972
TOE,Nefta,Tozeur,Tunisia,33.939722,8.110556
LFW,Gnassingbe Eyadema Intl,Lome,Togo,6.165611,1.254511
ANR,Deurne,Antwerp,Belgium,51.189444,4.460278
BRU,Brussels Natl,Brussels,Belgium,50.901389,4.484444
CRL,Brussels South,Charleroi,Belgium,50.459197,4.453817
LGG,Liege,Liege,Belgium,50.637417,5.443222
SXF,Schonefeld,Berlin,Germany,52.380001,13.5225
DRS,Dresden,Dresden,Germany,51.132767,13.767161
ERF,Erfurt,Erfurt,Germany,50.979811,10.958106
FRA,Frankfurt Main,Frankfurt,Germany,50.026421,8.543125
FMO,Munster Osnabruck,Munster,Germany,52.134642,7.684831
HAM,Hamburg,Hamburg,Germany,53.630389,9.988228
CGN,Koln Bonn,Cologne,Germany,50.865917,7.142744
DUS,Dusseldorf,Duesseldorf,Germany,51.289453,6.766775
MUC,Franz Josef Strauss,Munich,Germany,48.353783,11.786086
NUE,Nurnberg,Nuernberg,Germany,49.4987,11.066897
LEJ,Leipzig Halle,Leipzig,Germany,51.432447,12.241633
SCN,Saarbrucken,Saarbruecken,Germany,49.214553,7.109508
STR,Stuttgart,Stuttgart,Germany,48.689878,9.221964
TXL,Tegel,Berlin,Germany,52.559686,13.287711
HAJ,Hannover,Hannover,Germany,52.461056,9.685078
BRE,Neuenland,Bremen,Germany,53.0475,8.786667
HHN,Frankfurt Hahn,Hahn,Germany,49.948672,7.263892
XFW,Hamburg Finkenwerder,Hamburg,Germany,53.535886,9.837025
LBC,Lubeck Blankensee,Luebeck,Germany,53.805367,10.719222
PAD,Paderborn Lippstadt,Paderborn,Germany,51.614089,8.616317
DTM,Dortmund,Dortmund,Germany,51.518314,7.612242
AGB,Augsburg,Augsburg,Germany,48.425158,10.931764
FDH,Friedrichshafen,Friedrichshafen,Germany,47.671317,9.511486
KSF,Kassel Calden,Kassel,Germany,51.408394,9.377631
GWT,Westerland Sylt,Westerland,Germany,54.91325,8.340472
TLL,Tallinn,Tallinn-ulemiste International,Estonia,59.413317,24.832844
TAY,Tartu,Tartu,Estonia,58.307461,26.690428
HEL,Helsinki Vantaa,Helsinki,Finland,60.317222,24.963333
IVL,Ivalo,Ivalo,Finland,68.607269,27.405328
JOE,Joensuu,Joensuu,Finland,62.662906,29.60755
JYV,Jyvaskyla,Jyvaskyla,Finland,62.399453,25.678253
KEM,Kemi Tornio,Kemi,Finland,65.781889,24.5991
KAJ,Kajaani,Kajaani,Finland,64.285472,27.692414
KOK,Kruunupyy,Kruunupyy,Finland,63.721172,23.143131
KAO,Kuusamo,Kuusamo,Finland,65.987575,29.239381
KTT,Kittila,Kittila,Finland,67.701022,24.84685
KUO,Kuopio,Kuopio,Finland,63.00715,27.797756
LPP,Lappeenranta,Lappeenranta,Finland,61.044553,28.144397
MHQ,Mariehamn,Mariehamn,Finland,60.122203,19.898156
OUL,Oulu,Oulu,Finland,64.930061,25.354564
POR,Pori,Pori,Finland,61.461686,21.799983
RVN,Rovaniemi,Rovaniemi,Finland,66.564822,25.830411
SVL,Savonlinna,Savonlinna,Finland,61.943064,28.945136
TMP,Tampere Pirkkala,Tampere,Finland,61.414147,23.604392
TKU,Turku,Turku,Finland,60.514142,22.262808
VAA,Vaasa,Vaasa,Finland,63.05065,21.762175
BFS,Belfast Intl,Belfast,United Kingdom,54.6575,-6.215833
BHD,Belfast City,Belfast,United Kingdom,54.618056,-5.8725
LDY,City of Derry,Londonderry,United Kingdom,55.042778,-7.161111
BHX,Birmingham,Birmingham,United Kingdom,52.453856,-1.748028
GLO,Gloucestershire,Golouchestershire,United Kingdom,51.894167,-2.167222
MAN,Manchester,Manchester,United Kingdom,53.353744,-2.27495
NQY,St Mawgan,Newquai,United Kingdom,50.440558,-4.995408
CWL,Cardiff,Cardiff,United Kingdom,51.396667,-3.343333
BRS,Bristol,Bristol,United Kingdom,51.382669,-2.719089
LPL,Liverpool,Liverpool,United Kingdom,53.333611,-2.849722
LTN,Luton,London,United Kingdom,51.874722,-0.368333
BOH,Bournemouth,Bournemouth,United Kingdom,50.78,-1.8425
SOU,Southampton,Southampton,United Kingdom,50.950261,-1.356803
ACI,Alderney,Alderney,Guernsey,49.706111,-2.214722
GCI,Guernsey,Guernsey,Guernsey,49.434956,-2.601969
JER,Jersey,Jersey,Jersey,49.207947,-2.195508
LGW,Gatwick,London,United Kingdom,51.148056,-0.190278
LCY,City,London,United Kingdom,51.505278,0.055278
SEN,Southend,Southend,United Kingdom,51.571389,0.695556
BLK,Blackpool,Blackpool,United Kingdom,53.771667,-3.028611
HUY,Humberside,Humberside,United Kingdom,53.574444,-0.350833
LBA,Leeds Bradford,Leeds,United Kingdom,53.865897,-1.660569
CEG,Hawarden,Hawarden,United Kingdom,53.178056,-2.977778
IOM,Isle Of Man,Isle Of Man,Isle of Man,54.083333,-4.623889
NCL,Newcastle,Newcastle,United Kingdom,55.0375,-1.691667
MME,Durham Tees Valley Airport,Teesside,United Kingdom,54.509189,-1.429406
EMA,Nottingham East Midlands,East Midlands,United Kingdom,52.831111,-1.328056
KOI,Kirkwall,Kirkwall,United Kingdom,58.957778,-2.905
LSI,Sumburgh,Sumburgh,United Kingdom,59.878889,-1.295556
WIC,Wick,Wick,United Kingdom,58.458889,-3.093056
ABZ,Dyce,Aberdeen,United Kingdom,57.201944,-2.197778
INV,Inverness,Inverness,United Kingdom,57.5425,-4.0475
GLA,Glasgow,Glasgow,United Kingdom,55.871944,-4.433056
EDI,Edinburgh,Edinburgh,United Kingdom,55.95,-3.3725
ILY,Islay,Islay,United Kingdom,55.681944,-6.256667
PIK,Prestwick,Prestwick,United Kingdom,55.509444,-4.586667
BEB,Benbecula,Benbecula,United Kingdom,57.481111,-7.362778
DND,Dundee,Dundee,United Kingdom,56.452499,-3.025833
SYY,Stornoway,Stornoway,United Kingdom,58.215556,-6.331111
TRE,Tiree,Tiree,United Kingdom,56.499167,-6.869167
NWI,Norwich,Norwich,United Kingdom,52.675833,1.282778
STN,Stansted,London,United Kingdom,51.885,0.235
EXT,Exeter,Exeter,United Kingdom,50.734444,-3.413889
MPN,Mount Pleasant,Mount Pleasant,Falkland Islands,-51.822777,-58.447222
AMS,Schiphol,Amsterdam,Netherlands,52.308613,4.763889
MST,Maastricht,Maastricht,Netherlands,50.911658,5.770144
EIN,Eindhoven,Eindhoven,Netherlands,51.450139,5.374528
GRQ,Eelde,Groningen,Netherlands,53.11972,6.579444
RTM,Rotterdam,Rotterdam,Netherlands,51.956944,4.437222
ORK,Cork,Cork,Ireland,51.841269,-8.491111
DUB,Dublin,Dublin,Ireland,53.421333,-6.270075
NOC,Ireland West Knock,Connaught,Ireland,53.910297,-8.818492
KIR,Kerry,Kerry,Ireland,52.180878,-9.523783
SNN,Shannon,Shannon,Ireland,52.701978,-8.924817
WAT,Waterford,Waterford,Ireland,52.1872,-7.086964
AAR,Aarhus,Aarhus,Denmark,56.300017,10.619008
BLL,Billund,Billund,Denmark,55.740322,9.151778
CPH,Kastrup,Copenhagen,Denmark,55.617917,12.655972
EBJ,Esbjerg,Esbjerg,Denmark,55.525942,8.553403
KRP,Karup,Karup,Denmark,56.297458,9.124628
RNN,Bornholm Ronne,Ronne,Denmark,55.063267,14.759558
FAE,Vagar,Vagar,Faroe Islands,62.063628,-7.277219
AAL,Aalborg,Aalborg,Denmark,57.092789,9.849164
LUX,Luxembourg,Luxemburg,Luxembourg,49.626575,6.211517
AES,Vigra,Alesund,Norway,62.560372,6.110164
ANX,Andenes,Andoya,Norway,69.2925,16.144167
ALF,Alta,Alta,Norway,69.976111,23.371667
BNN,Bronnoy,Bronnoysund,Norway,65.461111,12.2175
BOO,Bodo,Bodo,Norway,67.269167,14.365278
BGO,Flesland,Bergen,Norway,60.293386,5.218142
BJF,Batsfjord,Batsfjord,Norway,70.600278,29.6925
KRS,Kjevik,Kristiansand,Norway,58.204214,8.085369
BDU,Bardufoss,Bardufoss,Norway,69.055758,18.540356
EVE,Evenes,Harstad/Narvik,Norway,68.4913,16.678108
VDB,Leirin,Fagernes,Norway,61.015556,9.288056
FRO,Floro,Floro,Norway,61.583611,5.024722
OSL,Gardermoen,Oslo,Norway,60.193917,11.100361
HAU,Karmoy,Haugesund,Norway,59.345267,5.208364
HAA,Hasvik,Hasvik,Norway,70.486675,22.139744
KSU,Kvernberget,Kristiansund,Norway,63.111781,7.824522
KKN,Hoybuktmoen,Kirkenes,Norway,69.725781,29.891295
MOL,Aro,Molde,Norway,62.744722,7.2625
MJF,Kjaerstad,Mosjoen,Norway,65.783997,13.214914
LKL,Banak,Lakselv,Norway,70.068814,24.973489
OLA,Orland,Orland,Norway,63.698908,9.604003
RRS,Roros,Roros,Norway,62.578411,11.342347
RYG,Moss,Rygge,Norway,59.378933,10.785389
LYR,Longyear,Svalbard,Norway,78.246111,15.465556
SKE,Geiteryggen,Skien,Norway,59.185,9.566944
SRP,Sorstokken,Stord,Norway,59.791925,5.34085
SSJ,Stokka,Sandnessjoen,Norway,65.956828,12.468944
TOS,Langnes,Tromso,Norway,69.683333,18.918919
TRF,Torp,Sandefjord,Norway,59.186703,10.258628
TRD,Vaernes,Trondheim,Norway,63.457556,10.92425
SVG,Sola,Stavanger,Norway,58.876778,5.637856
GDN,Lech Walesa,Gdansk,Poland,54.377569,18.466222
KRK,Balice,Krakow,Poland,50.077731,19.784836
KTW,Pyrzowice,Katowice,Poland,50.474253,19.080019
POZ,Lawica,Poznan,Poland,52.421031,16.826325
RZE,Jasionka,Rzeszow,Poland,50.109958,22.019
SZZ,Goleniow,Szczecin,Poland,53.584731,14.902206
WAW,Okecie,Warsaw,Poland,52.16575,20.967122
WRO,Strachowice,Wroclaw,Poland,51.102683,16.885836
RNB,Ronneby,Ronneby,Sweden,56.266667,15.265
GOT,Landvetter,Gothenborg,Sweden,57.662836,12.279819
JKG,Jonkoping,Joenkoeping,Sweden,57.757594,14.068731
GSE,Save,Gothenborg,Sweden,57.774722,11.870372
THN,Trollhattan Vanersborg,Trollhattan,Sweden,58.318056,12.345
NYO,Skavsta,Stockholm,Sweden,58.788636,16.912189
KLR,Kalmar,Kalkmar,Sweden,56.685531,16.287578
MMX,Sturup,Malmoe,Sweden,55.530193,13.371639
HAD,Halmstad,Halmstad,Sweden,56.691128,12.820211
VXO,Kronoberg,Vaxjo,Sweden,56.929144,14.727994
GEV,Gallivare,Gallivare,Sweden,67.132408,20.814636
KRF,Kramfors Solleftea,Kramfors,Sweden,63.048597,17.768856
LYC,Lycksele,Lycksele,Sweden,64.548322,18.716219
SDL,Sundsvall Harnosand,Sundsvall,Sweden,62.528125,17.443928
OER,Ornskoldsvik,Ornskoldsvik,Sweden,63.408339,18.990039
KRN,Kiruna,Kiruna,Sweden,67.821986,20.336764
SFT,Skelleftea,Skelleftea,Sweden,64.624772,21.076892
UME,Umea,Umea,Sweden,63.791828,20.282758
VHM,Vilhelmina,Vilhelmina,Sweden,64.579083,16.833575
AJR,Arvidsjaur,Arvidsjaur,Sweden,65.590278,19.281944
VST,Vasteras,Vasteras,Sweden,59.589444,16.633611
LLA,Kallax,Lulea,Sweden,65.543758,22.121989
ARN,Arlanda,Stockholm,Sweden,59.651944,17.918611
BMA,Bromma,Stockholm,Sweden,59.354372,17.94165
LPI,Saab,Linkoeping,Sweden,58.40615,15.680508
NRK,Kungsangen,Norrkoeping,Sweden,58.586253,16.250622
VBY,Visby,Visby,Sweden,57.662797,18.346211
RLG,Laage,Laage,Germany,53.918167,12.278333
BFN,Bloemfontein Intl,Bloemfontein,South Africa,-29.092722,26.302444
CPT,Cape Town Intl,Cape Town,South Africa,-33.964806,18.601667
DUR,Durban Intl,Durban,South Africa,-29.970089,30.950519
ELS,East London,East London,South Africa,-33.035569,27.825939
GRJ,George,George,South Africa,-34.005553,22.378889
HDS,Hoedspruit Afb,Hoedspruit,South Africa,-24.368642,31.048744
JNB,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246
KIM,Kimberley,Kimberley,South Africa,-28.802834,24.765167
HLA,Lanseria,Johannesburg,South Africa,-25.938514,27.926133
MGH,Margate,Margate,South Africa,-30.857408,30.343019
PLZ,Port Elizabeth Intl,Port Elizabeth,South Africa,-33.984919,25.617275
PHW,Phalaborwa,Phalaborwa,South Africa,-23.937166,31.15539
PTG,Polokwane International,Polokwane,South Africa,-23.926089,29.484422
PZB,Pietermaritzburg,Pietermaritzburg,South Africa,-29.648975,30.398667
RCB,Richards Bay,Richard's Bay,South Africa,-28.741039,32.092111
UTN,Upington,Upington,South Africa,-28.399097,21.260239
UTT,Mthatha,Umtata,South Africa,-31.547903,28.674289
FRW,Francistown,Francistown,Botswana,-21.159597,27.474525
BBK,Kasane,Kasane,Botswana,-17.832875,25.1624
MUB,Maun,Maun,Botswana,-19.972564,23.431086
GBE,Sir Seretse Khama Intl,Gaberone,Botswana,-24.555225,25.918208
BZV,Maya Maya,Brazzaville,Congo (Brazzaville),-4.2517,15.253031
PNR,Pointe Noire,Pointe-noire,Congo (Brazzaville),-4.816028,11.886597
MTS,Matsapha,Manzini,Swaziland,-26.529022,31.307519
BGF,Bangui M Poko,Bangui,Central African Republic,4.398475,18.518786
SSG,Malabo,Malabo,Equatorial Guinea,3.755267,8.708717
MRU,Sir Seewoosagur Ramgoolam Intl,Plaisance,Mauritius,-20.430235,57.6836
RRG,Plaine Corail,Rodriguez Island,Mauritius,-19.757658,63.360983
DLA,Douala,Douala,Cameroon,4.006081,9.719481
LVI,Livingstone,Livingstone,Zambia,-17.821756,25.822692
LUN,Lusaka Intl,Lusaka,Zambia,-15.330817,28.452628
NLA,Ndola,Ndola,Zambia,-12.998139,28.664944
HAH,Prince Said Ibrahim,Moroni,Comoros,-11.533661,43.27185
DZA,Dzaoudzi Pamandzi,Dzaoudzi,Mayotte,-12.804722,45.281113
RUN,St Denis Gillot,St.-denis,Reunion,-20.8871,55.510308
ZSE,St Pierre Pierrefonds,St.-pierre,Reunion,-21.320039,55.423581
TNR,Ivato,Antananarivo,Madagascar,-18.79695,47.478806
SMS,Sainte Marie,Sainte Marie,Madagascar,-17.093889,49.815834
TMM,Toamasina,Toamasina,Madagascar,-18.109517,49.392536
MOQ,Morondava,Morondava,Madagascar,-20.28475,44.317614
DIE,Arrachart,Antsiranana,Madagascar,-12.3494,49.291747
WMR,Avaratra,Mananara,Madagascar,-16.1639,49.773753
ANM,Antsirabato,Antalaha,Madagascar,-14.999411,50.320233
MJN,Philibert Tsiranana,Mahajanga,Madagascar,-15.667144,46.351828
NOS,Fascene,Nosy-be,Madagascar,-13.312067,48.314822
WMN,Maroantsetra,Maroantsetra,Madagascar,-15.436666,49.688332
SVB,Sambava,Sambava,Madagascar,-14.278611,50.174721
FTU,Tolagnaro,Tolagnaro,Madagascar,-25.038056,46.956111
TLE,Toliara,Toliara,Madagascar,-23.383369,43.728453
CAB,Cabinda,Cabinda,Angola,-5.596992,12.188353
NOV,Huambo,Huambo,Angola,-12.808878,15.760547
SVP,Kuito,Kuito,Angola,-12.404633,16.947414
LAD,Luanda 4 De Fevereiro,Luanda,Angola,-8.858375,13.231178
MEG,Malanje,Malanje,Angola,-9.525086,16.312406
SPP,Menongue,Menongue,Angola,-14.657583,17.719833
VHC,Saurimo,Saurimo,Angola,-9.689067,20.431875
SZA,Soyo,Soyo,Angola,-6.141086,12.371764
SDD,Lubango,Lubango,Angola,-14.924733,13.575022
LUO,Luena,Luena,Angola,-11.768086,19.897672
LBV,Leon M Ba,Libreville,Gabon,0.4586,9.412283
TMS,Sao Tome Intl,Sao Tome,Sao Tome and Principe,0.378175,6.712153
BEW,Beira,Beira,Mozambique,-19.796419,34.907556
MPM,Maputo,Maputo,Mozambique,-25.920836,32.572606
APL,Nampula,Nampula,Mozambique,-15.105611,39.2818
POL,Pemba,Pemba,Mozambique,-12.986753,40.522492
TET,Tete Chingodzi,Tete,Mozambique,-16.104817,33.640181
VNX,Vilankulo,Vilankulu,Mozambique,-22.018431,35.313297
SEZ,Seychelles Intl,Mahe,Seychelles,-4.674342,55.521839
PRI,Praslin,Praslin,Seychelles,-4.319292,55.691417
NDJ,Ndjamena Hassan Djamous,N'djamena,Chad,12.133689,15.034019
BUQ,J M Nkomo Intl,Bulawayo,Zimbabwe,-20.017431,28.617869
VFA,Victoria Falls Intl,Victoria Falls,Zimbabwe,-18.095881,25.839006
HRE,Harare Intl,Harare,Zimbabwe,-17.931806,31.092847
BLZ,Chileka Intl,Blantyre,Malawi,-15.679053,34.974014
LLW,Kamuzu Intl,Lilongwe,Malawi,-13.789378,33.781
MSU,Moshoeshoe I Intl,Maseru,Lesotho,-29.462256,27.552503
FIH,Ndjili Intl,Kinshasa,Congo (Kinshasa),-4.38575,15.444569
MDK,Mbandaka,Mbandaka,Congo (Kinshasa),0.0226,18.288744
GMA,Gemena,Gemena,Congo (Kinshasa),3.235369,19.771258
FKI,Kisangani Simisini,Kisangani,Congo (Kinshasa),0.5175,25.155014
IRP,Matari,Isiro,Congo (Kinshasa),2.827606,27.588253
